window_id,race_id,split,proposed_split,attacker_driver,target_driver_fixed,decision_lap,endpoint_lap,decision_session_time_sec,endpoint_session_time_sec,horizon_duration_sec,decision_boundary_utc,endpoint_boundary_utc,supporting_event_id,event_key,event_key_type,candidate_universe_status,candidate_classification,candidate_review_status,last_confirmed_classified_order_before,first_confirmed_classified_order_after,physical_track_order_status,event_time_interval_start_utc,event_time_interval_end_utc,timestamp_uncertainty_sec,pit_status_evidence,race_control_status_evidence,telemetry_evidence,source_records,source_urls,source_sha256s,label_basis,verified_on_track_pass,review_status
5c479140d73bd4d81227,2018:Mexican Grand Prix:Race,train,development_train,MAG,STR,9,10,2682.315,2766.233,83.918,2018-10-28T19:24:42.417000000,2018-10-28T19:26:06.335000000,ce953e636f6a5c6bd79811f9,2018:Mexican Grand Prix:Race|MAG|STR|9|10,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,MAG:13;STR:12,MAG:12;STR:14,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-10-28T19:24:42.417000+00:00,2018-10-28T19:26:06.335000+00:00,1.544,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Mexican%20Grand%20Prix/Race/MAG/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Mexican%20Grand%20Prix/Race/STR/laptimes.json,16897b3df024c58106c4cfa9304cce027170677011679f355bc105fdecbe6fb5|239a7b993a86c84e01996266a49a16baf02c88af87af8f2d8da06e6e80d75575,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
821cdad9de04f357e04b,2018:Mexican Grand Prix:Race,train,development_train,OCO,HAR,23,24,3886.137,3970.194,84.057,2018-10-28T19:44:46.239000000,2018-10-28T19:46:10.296000000,,2018:Mexican Grand Prix:Race|OCO|HAR|23|24,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,OCO:14;HAR:13,OCO:13;HAR:15,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:44:46.239000000,2018-10-28T19:46:10.296000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
bb890f04b001d6162f74,2018:Mexican Grand Prix:Race,train,development_train,PER,ERI,13,14,3023.419,3109.294,85.875,2018-10-28T19:30:23.521000000,2018-10-28T19:31:49.396000000,,2018:Mexican Grand Prix:Race|PER|ERI|13|14,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,PER:9;ERI:8,PER:7;ERI:8,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:30:23.521000000,2018-10-28T19:31:49.396000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
39a2cbe98cb9ea9dde94,2018:Mexican Grand Prix:Race,train,development_train,RAI,BOT,10,11,2745.021,2827.072,82.051,2018-10-28T19:25:45.123000000,2018-10-28T19:27:07.174000000,,2018:Mexican Grand Prix:Race|RAI|BOT|10|11,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,RAI:6;BOT:5,RAI:5;BOT:6,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:25:45.123000000,2018-10-28T19:27:07.174000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
83b05a5ef67d5f99b0bd,2018:Mexican Grand Prix:Race,train,development_train,RIC,HAM,10,11,2735.732,2817.26,81.528,2018-10-28T19:25:35.834000000,2018-10-28T19:26:57.362000000,,2018:Mexican Grand Prix:Race|RIC|HAM|10|11,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,RIC:3;HAM:2,RIC:2;HAM:4,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:25:35.834000000,2018-10-28T19:26:57.362000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
ea04c4c5e74880c21939,2018:Mexican Grand Prix:Race,train,development_train,SAI,MAG,13,14,3025.876,3110.574,84.698,2018-10-28T19:30:25.978000000,2018-10-28T19:31:50.676000000,,2018:Mexican Grand Prix:Race|SAI|MAG|13|14,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,SAI:11;MAG:10,SAI:9;MAG:10,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:30:25.978000000,2018-10-28T19:31:50.676000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
6ec1a322c9c6e65335c2,2018:Mexican Grand Prix:Race,train,development_train,SAI,ERI,14,15,3110.723,3196.12,85.397,2018-10-28T19:31:50.825000000,2018-10-28T19:33:16.222000000,,2018:Mexican Grand Prix:Race|SAI|ERI|14|15,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,SAI:9;ERI:8,SAI:8;ERI:9,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:31:50.825000000,2018-10-28T19:33:16.222000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
b11caaca590c55c35f62,2018:Mexican Grand Prix:Race,train,development_train,VAN,STR,13,14,3045.199,3128.772,83.573,2018-10-28T19:30:28.189000000,2018-10-28T19:32:08.874000000,,2018:Mexican Grand Prix:Race|VAN|STR|13|14,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,VAN:18;STR:17,VAN:17;STR:18,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:30:28.189000000,2018-10-28T19:32:08.874000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
1a9fd90db67d5b79225a,2018:Mexican Grand Prix:Race,train,development_train,VAN,MAG,42,43,5545.772,5629.718,83.946,2018-10-28T20:12:25.874000000,2018-10-28T20:13:49.820000000,,2018:Mexican Grand Prix:Race|VAN|MAG|42|43,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,VAN:10;MAG:9,VAN:9;MAG:10,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T20:12:25.874000000,2018-10-28T20:13:49.820000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
9b897bde2203e560700c,2018:Mexican Grand Prix:Race,train,development_train,VER,RAI,14,15,3079.698,3163.724,84.026,2018-10-28T19:31:03.080000000,2018-10-28T19:32:43.826000000,,2018:Mexican Grand Prix:Race|VER|RAI|14|15,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,VER:3;RAI:2,VER:2;RAI:3,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:31:03.080000000,2018-10-28T19:32:43.826000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
71f93c6cd190a27bed15,2018:Mexican Grand Prix:Race,train,development_train,VET,RIC,11,12,2821.379,2901.675,80.296,2018-10-28T19:27:01.481000000,2018-10-28T19:28:21.777000000,,2018:Mexican Grand Prix:Race|VET|RIC|11|12,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,VET:3;RIC:2,VET:2;RIC:3,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T19:27:01.481000000,2018-10-28T19:28:21.777000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
568144c0c0dffe25cdc6,2018:Mexican Grand Prix:Race,train,development_train,VET,HAM,38,39,5100.43,5180.784,80.354,2018-10-28T20:05:00.532000000,2018-10-28T20:06:20.886000000,,2018:Mexican Grand Prix:Race|VET|HAM|38|39,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,VET:3;HAM:2,VET:2;HAM:3,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-10-28T20:05:00.532000000,2018-10-28T20:06:20.886000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
9d97f7028a231ae36848,2019:Abu Dhabi Grand Prix:Race,train,development_validation,BOT,PER,11,12,3076.287,3180.765,104.478,2019-12-01T13:31:16.490000000,2019-12-01T13:33:00.968000000,5ef3a3b5f9993ce502716a72,2019:Abu Dhabi Grand Prix:Race|BOT|PER|11|12,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,BOT:10;PER:9,BOT:8;PER:9,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-12-01T13:31:16.490000+00:00,2019-12-01T13:33:00.968000+00:00,1.413,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/BOT/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/PER/laptimes.json,1054b4759d1b61ae8d1e94af28b733780e20735de0cf33cbf9ac1d00c7f38bff|1ccf727736db80329bdece27e33d233dfbcb05bee24af8678811457d1b8c9ff8,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
73fecef620df11ee124b,2019:Abu Dhabi Grand Prix:Race,train,development_validation,BOT,HUL,17,18,3702.814,3807.472,104.658,2019-12-01T13:41:43.017000000,2019-12-01T13:43:27.675000000,34641fcbfa10d0807fffd91f,2019:Abu Dhabi Grand Prix:Race|BOT|HUL|17|18,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,BOT:5;HUL:4,BOT:4;HUL:7,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-12-01T13:41:43.017000+00:00,2019-12-01T13:43:27.675000+00:00,1.548,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/BOT/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/HUL/laptimes.json,1ccf727736db80329bdece27e33d233dfbcb05bee24af8678811457d1b8c9ff8|e4b54c59388b31088efaf4950f59c00422fce639846b5906c024312f55d404cc,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
47342d27c0b129a9d9e0,2019:Abu Dhabi Grand Prix:Race,train,development_validation,GRO,STR,22,23,4276.124,4380.091,103.967,2019-12-01T13:51:16.327000000,2019-12-01T13:53:00.294000000,93ff0c99f4b4dd1cfd3e5190,2019:Abu Dhabi Grand Prix:Race|GRO|STR|22|23,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,GRO:19;STR:18,GRO:18;STR:19,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-12-01T13:51:16.327000+00:00,2019-12-01T13:53:00.294000+00:00,5.551,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/STR/laptimes.json,49b306571c5b8de7a39436fe102f65d622b7a7297a3141f1442b2175fb669eec|c579240d2a7eb654ef68ee2f57ca48f44f316d7b9eb7d624573682b68d3cb9ce,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
eb1dd51684f4f6c1d728,2019:Abu Dhabi Grand Prix:Race,train,development_validation,HUL,RIC,10,11,2968.684,3073.043,104.359,2019-12-01T13:29:28.887000000,2019-12-01T13:31:13.246000000,9dfe57d2fcded07293ad1552,2019:Abu Dhabi Grand Prix:Race|HUL|RIC|10|11,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,HUL:8;RIC:7,HUL:7;RIC:8,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-12-01T13:29:28.887000+00:00,2019-12-01T13:31:13.246000+00:00,2.161,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/HUL/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/RIC/laptimes.json,dfa7ae298d2ef8adb186756c5369a3f002e39a269f55f44fdaa0ec9fe113fe9d|e4b54c59388b31088efaf4950f59c00422fce639846b5906c024312f55d404cc,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
07bc671becae70e0392f,2019:Abu Dhabi Grand Prix:Race,train,development_validation,HUL,SAI,11,12,3074.055,3177.511,103.456,2019-12-01T13:31:14.258000000,2019-12-01T13:32:57.714000000,d8c11ab95725c923888af473,2019:Abu Dhabi Grand Prix:Race|HUL|SAI|11|12,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,HUL:7;SAI:6,HUL:6;SAI:7,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-12-01T13:31:14.258000+00:00,2019-12-01T13:32:57.714000+00:00,3.807,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/HUL/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Abu%20Dhabi%20Grand%20Prix/Race/SAI/laptimes.json,6ec85715e51a64bf2a50654ae5cef4261c3cb84a11d630493c717b171fc5764e|e4b54c59388b31088efaf4950f59c00422fce639846b5906c024312f55d404cc,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
01cf6d1ca36f3fd98050,2019:Abu Dhabi Grand Prix:Race,train,development_validation,NOR,KUB,9,10,2881.048,2987.667,106.619,2019-12-01T13:27:41.653000000,2019-12-01T13:29:47.870000000,,2019:Abu Dhabi Grand Prix:Race|NOR|KUB|9|10,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,NOR:16;KUB:15,NOR:15;KUB:16,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2019-12-01T13:27:41.653000000,2019-12-01T13:29:47.870000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
e8a3d6afa0ea4a4c9c52,2019:Abu Dhabi Grand Prix:Race,train,development_validation,NOR,GRO,17,18,3724.282,3828.727,104.445,2019-12-01T13:42:04.485000000,2019-12-01T13:43:48.930000000,,2019:Abu Dhabi Grand Prix:Race|NOR|GRO|17|18,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,NOR:13;GRO:12,NOR:12;GRO:15,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2019-12-01T13:42:04.485000000,2019-12-01T13:43:48.930000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
ef10b4520f343a400833,2019:Abu Dhabi Grand Prix:Race,train,development_validation,RAI,MAG,19,20,3928.925,4033.087,104.162,2019-12-01T13:45:29.128000000,2019-12-01T13:47:13.290000000,,2019:Abu Dhabi Grand Prix:Race|RAI|MAG|19|20,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,RAI:9;MAG:8,RAI:8;MAG:9,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2019-12-01T13:45:29.128000000,2019-12-01T13:47:13.290000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2bc5962a4cde1055842a,2019:Abu Dhabi Grand Prix:Race,train,development_validation,RIC,RAI,48,49,6974.643,7075.311,100.668,2019-12-01T14:36:14.846000000,2019-12-01T14:37:55.514000000,,2019:Abu Dhabi Grand Prix:Race|RIC|RAI|48|49,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,RIC:13;RAI:12,RIC:12;RAI:13,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2019-12-01T14:36:14.846000000,2019-12-01T14:37:55.514000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
