example_id,race_id,split,year,event,attacker_driver,target_driver,decision_lap,decision_sample_index,decision_time_session_sec,decision_time_utc,horizon_end_session_sec,horizon_end_utc,target_identity_status,asof_status,asof_raw_order_status,asof_target_driver,asof_attacker_position,asof_target_position,asof_records_used,asof_order_rule,pair_before_attacker_position,pair_before_target_position,pair_after_attacker_position,pair_after_target_position,pit_horizon_status,pit_event_evidence,race_control_decision_state,race_control_outcome_state,race_control_status,proxy_label,new_proxy_label,proxy_label_class,new_label_class,event_id,exclusion_reason,new_reconciliation_reason,attacker_laptime_source_url,target_laptime_source_url,review_selection_reason,automated_consistency_review
d6402fc761d1b232d33f,2018:German Grand Prix:Race,train,2018,German Grand Prix,HAM,MAG,12,0,1305.287,2018-07-22T13:27:52.319000+00:00,1384.16,2018-07-22T13:29:11.192000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,ATTACKER_MISSING_ASOF,DUPLICATE_POSITION_ASOF,,,5,19,latest completed laptime record with session_end_sec <= decision time + 1e-6,6,5,6,5,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/HAM/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/MAG/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
04098c02c4be729b4a9a,2018:German Grand Prix:Race,train,2018,German Grand Prix,RIC,STR,5,0,754.65,2018-07-22T13:18:41.682000+00:00,834.23,2018-07-22T13:20:01.262000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,STR,17,16,19,latest completed laptime record with session_end_sec <= decision time + 1e-6,17,16,16,17,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,1,nan,POSITIVE_PROXY,UNKNOWN_CENSORED,1560ee25920e1194908b,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/RIC/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/STR/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
5d3fec12164f52d806b4,2018:German Grand Prix:Race,train,2018,German Grand Prix,SIR,RIC,9,0,1076.466,2018-07-22T13:24:03.498000+00:00,1157.608,2018-07-22T13:25:24.640000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,ASOF_TARGET_MATCHES,UNIQUE_CONTIGUOUS_COMPLETED_ORDER_ASOF,RIC,16,15,20,latest completed laptime record with session_end_sec <= decision time + 1e-6,16,15,16,14,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,,nan,UNKNOWN_CENSORED,UNKNOWN_CENSORED,,PAIR_ENDPOINT_CHANGED_OTHER_OR_TARGET_NOT_CONFIRMED,RETAINED_ORIGINAL_UNKNOWN_CENSORED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/SIR/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/RIC/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
b9f339d7bc31bcc39316,2018:German Grand Prix:Race,train,2018,German Grand Prix,VET,,9,0,1044.835,2018-07-22T13:23:31.867000+00:00,1123.397,2018-07-22T13:24:50.429000+00:00,CONFIRMED_RACE_LEADER,NO_TARGET_OR_DECISION_TIME,nan,,,,0,,,,,,,,,,,,nan,UNKNOWN_CENSORED,UNKNOWN_CENSORED,,NO_CAR_AHEAD_CONFIRMED_FROM_PRIOR_ORDER,NO_TARGET_OR_DECISION_TIME,,,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
04cfde249873b411e2c5,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,ALO,GRO,12,0,1392.85,2018-07-29T13:29:13.027000+00:00,1477.56,2018-07-29T13:30:37.737000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,GRO,12,11,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,12,11,12,11,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/ALO/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/GRO/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
8601b0dca63e8b62bdbf,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,BOT,HAM,12,0,1358.522,2018-07-29T13:28:38.699000+00:00,1442.188,2018-07-29T13:30:02.365000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,HAM,2,1,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,2,1,2,1,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/BOT/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/HAM/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
fa65076c267205a318b4,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,ERI,STR,12,0,1411.844,2018-07-29T13:29:32.021000+00:00,1496.994,2018-07-29T13:30:57.171000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,STR,18,17,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,18,17,18,17,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/ERI/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/STR/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
2cd8aa80554b26384eed,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,GAS,RAI,12,0,1371.064,2018-07-29T13:28:51.241000+00:00,1454.909,2018-07-29T13:30:15.086000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,ATTACKER_MISSING_ASOF,DUPLICATE_POSITION_ASOF,,,4,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,5,4,5,4,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/GAS/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/RAI/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
705240c1e3deb64410fd,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,GRO,RIC,12,0,1388.252,2018-07-29T13:29:08.429000+00:00,1472.917,2018-07-29T13:30:33.094000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,RIC,11,10,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,11,10,11,10,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/GRO/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/RIC/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
61bf61cf8e315d0320de,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,HAM,,12,0,1353.419,2018-07-29T13:28:33.596000+00:00,1436.71,2018-07-29T13:29:56.887000+00:00,CONFIRMED_RACE_LEADER,NO_TARGET_OR_DECISION_TIME,nan,,,,0,,,,,,,,,,,,nan,UNKNOWN_CENSORED,UNKNOWN_CENSORED,,NO_CAR_AHEAD_CONFIRMED_FROM_PRIOR_ORDER,NO_TARGET_OR_DECISION_TIME,,,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
d5417d876eb9ec72e012,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,HAR,SAI,12,0,1383.702,2018-07-29T13:29:03.879000+00:00,1468.983,2018-07-29T13:30:29.160000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,SAI,8,7,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,8,7,8,7,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/HAR/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/SAI/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
7831cf6962eb910088b2,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,HUL,HAR,12,0,1385.314,2018-07-29T13:29:05.491000+00:00,1470.491,2018-07-29T13:30:30.668000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,HAR,9,8,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,9,8,9,8,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/HUL/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/HAR/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
e1cb8a5d19799f71e587,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,LEC,,1,0,,,,,,NO_TARGET_OR_DECISION_TIME,nan,,,,0,,,,,,,,,,,,nan,UNKNOWN_CENSORED,UNKNOWN_CENSORED,,NO_PREVIOUS_COMPLETED_LAP_BOUNDARY,NO_TARGET_OR_DECISION_TIME,,,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
1f46d00057e3333f328c,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,MAG,GAS,12,0,1378.07,2018-07-29T13:28:58.247000+00:00,1462.408,2018-07-29T13:30:22.585000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,VER,6,,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,6,5,6,5,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/MAG/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/GAS/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
75816eb0c7ba1df18e90,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,OCO,VAN,12,0,1396.244,2018-07-29T13:29:16.421000+00:00,1481.525,2018-07-29T13:30:41.702000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,VAN,14,13,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,14,13,14,13,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/OCO/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/VAN/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
d82d7bafbc78e9e718c0,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,PER,OCO,12,0,1397.122,2018-07-29T13:29:17.299000+00:00,1482.672,2018-07-29T13:30:42.849000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,OCO,15,14,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,15,14,15,14,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/PER/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/OCO/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
6d0973e41927952daca8,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,RAI,VET,12,0,1362.03,2018-07-29T13:28:42.207000+00:00,1445.816,2018-07-29T13:30:05.993000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,VET,4,3,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,4,3,4,3,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/RAI/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/VET/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
d8f89be159e6e68ae633,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,RIC,HUL,12,0,1386.11,2018-07-29T13:29:06.287000+00:00,1470.902,2018-07-29T13:30:31.079000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,HUL,10,9,17,latest completed laptime record with session_end_sec <= decision time + 1e-6,10,9,10,9,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/RIC/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/HUL/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
1011ad73469b993298fa,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,SAI,MAG,12,0,1382.125,2018-07-29T13:29:02.302000+00:00,1467.385,2018-07-29T13:30:27.562000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,MAG,7,6,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,7,6,7,6,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/SAI/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/MAG/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
b71d828cbb39c294104a,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,SIR,PER,12,0,1399.917,2018-07-29T13:29:20.094000+00:00,1485.79,2018-07-29T13:30:45.967000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,PER,16,15,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,16,15,16,15,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/SIR/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/PER/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
c44d8f8d12deb524c987,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,STR,SIR,12,0,1402.001,2018-07-29T13:29:22.178000+00:00,1487.947,2018-07-29T13:30:48.124000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,SIR,17,16,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,17,16,17,16,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/STR/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/SIR/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
7d34e0e490ae5c03c410,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,VAN,RIC,9,0,1137.402,2018-07-29T13:24:57.579000+00:00,1223.115,2018-07-29T13:26:23.292000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,RIC,13,12,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,13,12,13,11,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,,nan,UNKNOWN_CENSORED,UNKNOWN_CENSORED,,PAIR_ENDPOINT_CHANGED_OTHER_OR_TARGET_NOT_CONFIRMED,RETAINED_ORIGINAL_UNKNOWN_CENSORED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/VAN/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/RIC/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
b9d86c0e64901142ffaf,2018:Hungarian Grand Prix:Race,train,2018,Hungarian Grand Prix,VET,BOT,12,0,1360.527,2018-07-29T13:28:40.704000+00:00,1443.979,2018-07-29T13:30:04.156000+00:00,RECONSTRUCTED_FROM_PRIOR_LAP_ORDER,DUPLICATE_POSITION_ASOF,DUPLICATE_POSITION_ASOF,BOT,3,2,18,latest completed laptime record with session_end_sec <= decision time + 1e-6,3,2,3,2,NO_EVENT_CONFIRMED_FOR_HORIZON,,GREEN,GREEN,EXPLICIT_STATE_AT_OR_BEFORE_TIME|EXPLICIT_STATE_AT_OR_BEFORE_TIME,0,nan,NEGATIVE_PROXY,UNKNOWN_CENSORED,,,PREVIOUSLY_ELIGIBLE_BUT_ASOF_TARGET_UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/VET/laptimes.json,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Hungarian%20Grand%20Prix/Race/BOT/laptimes.json,ALL_AMBIGUOUS_OR_CENSORED,AUTOMATED_FIELDS_INCOMPLETE_REVIEWER_PENDING
