race_id,candidate_id,split,attacker_driver,target_driver,decision_lap,endpoint_lap,last_confirmed_classified_order_before,first_confirmed_classified_order_after,physical_track_order_status,event_time_interval_start_utc,event_time_interval_end_utc,timestamp_uncertainty_sec,pit_status_evidence,race_control_status_evidence,telemetry_evidence,classification,evidence_references,review_status,session_interval_start_sec,session_interval_end_sec,car_samples_attacker,car_samples_target,position_samples_attacker,position_samples_target,candidate_telemetry_status,candidate_interval_duration_sec,candidate_large_interval_flag
2019:Canadian Grand Prix:Race,3f20c05be29a2e16d1796a8c,train,KVY,SAI,66,67,KVY:11;SAI:10,KVY:10;SAI:11,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-09T19:37:36.789000+00:00,2019-06-09T19:38:53.319000+00:00,1.896,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Canadian%20Grand%20Prix/Race/KVY/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Canadian%20Grand%20Prix/Race/SAI/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Canadian%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-09T19:36:41+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:36:41;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Canadian%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-09T19:37:53+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:37:53;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/Canadian%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-09T19:38:07+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:38:07,AUTOMATED_REVIEW_UNREVIEWED,7056.711,7133.241,315,315,258,258,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,76.53,FALSE
2019:French Grand Prix:Race,5ae7e71f49fc6ade8a7f643e,train,GRO,KUB,2,3,GRO:18;KUB:17,GRO:17;KUB:18,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:15:20.724000+00:00,2019-06-23T13:17:01.693000+00:00,0.953,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/KUB/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:16:46+00:00|category=Drs|scope=|sector=|message=DRS ENABLED,AUTOMATED_REVIEW_UNREVIEWED,2120.518,2221.487,425,425,340,340,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,100.969,FALSE
2019:French Grand Prix:Race,f10e6e69a7491e9f2915940a,train,KVY,RUS,2,3,KVY:20;RUS:19,KVY:19;RUS:20,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:15:22.032000+00:00,2019-06-23T13:17:02.929000+00:00,0.997,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/KVY/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RUS/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:16:46+00:00|category=Drs|scope=|sector=|message=DRS ENABLED,AUTOMATED_REVIEW_UNREVIEWED,2121.826,2222.723,425,425,339,339,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,100.897,FALSE
2019:French Grand Prix:Race,16eb4982eefa78df2933a6b1,train,ALB,MAG,13,14,ALB:15;MAG:14,ALB:14;MAG:15,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:33:26.930000+00:00,2019-06-23T13:35:05.411000+00:00,1.002,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/ALB/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/MAG/laptimes.json,AUTOMATED_REVIEW_UNREVIEWED,3206.724,3305.205,411,411,331,331,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,98.481,FALSE
2019:French Grand Prix:Race,a3d6e9ad7f02d061f3f0030e,train,GIO,RUS,14,15,GIO:20;RUS:19,GIO:19;RUS:20,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:35:25.486000+00:00,2019-06-23T13:37:02.974000+00:00,2.499,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/GIO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RUS/laptimes.json,AUTOMATED_REVIEW_UNREVIEWED,3325.28,3422.768,410,410,328,328,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,97.488,FALSE
2019:French Grand Prix:Race,b1ab67822cfecf1654dc9e14,train,KVY,MAG,14,15,KVY:16;MAG:15,KVY:15;MAG:16,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:35:06.568000+00:00,2019-06-23T13:36:44.677000+00:00,1.711,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/KVY/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/MAG/laptimes.json,AUTOMATED_REVIEW_UNREVIEWED,3306.362,3404.471,412,412,331,331,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,98.109,FALSE
2019:French Grand Prix:Race,564961beb3f209a9b9adc94f,train,GIO,KUB,15,16,GIO:19;KUB:18,GIO:17;KUB:18,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:37:03.710000+00:00,2019-06-23T13:38:41.538000+00:00,2.177,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/GIO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/KUB/laptimes.json,AUTOMATED_REVIEW_UNREVIEWED,3423.504,3521.332,410,410,329,329,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,97.828,FALSE
2019:French Grand Prix:Race,cc569f7b9083a9ee6e0400a7,train,GRO,MAG,15,16,GRO:17;MAG:16,GRO:15;MAG:20,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:36:46.019000+00:00,2019-06-23T13:38:24.390000+00:00,1.858,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/MAG/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=16|time_of_day=15:39:52|availability_status=DURATION_AND_TIME_OF_DAY_ONLY,AUTOMATED_REVIEW_UNREVIEWED,3405.813,3504.184,414,414,331,331,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,98.371,FALSE
2019:French Grand Prix:Race,b8e5430bbc5900b42eb457c0,train,RAI,RIC,15,16,RAI:10;RIC:9,RAI:9;RIC:16,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:36:33.326000+00:00,2019-06-23T13:38:09.001000+00:00,3.568,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RAI/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RIC/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=16|time_of_day=15:39:36|availability_status=DURATION_AND_TIME_OF_DAY_ONLY,AUTOMATED_REVIEW_UNREVIEWED,3393.12,3488.795,402,402,322,322,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,95.675,FALSE
2019:French Grand Prix:Race,1d8997444c0c5037a3ead691,train,KVY,NOR,18,19,KVY:12;NOR:11,KVY:11;NOR:12,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:41:39.298000+00:00,2019-06-23T13:43:14.406000+00:00,24.468,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/KVY/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/NOR/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=18|time_of_day=15:42:44|availability_status=DURATION_AND_TIME_OF_DAY_ONLY,AUTOMATED_REVIEW_UNREVIEWED,3699.092,3794.2,399,399,321,321,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,95.108,FALSE
2019:French Grand Prix:Race,8effb570a9caffd871f11d19,train,RAI,SAI,18,19,RAI:7;SAI:6,RAI:6;SAI:9,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:41:25.582000+00:00,2019-06-23T13:42:52.888000+00:00,19.363,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RAI/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/SAI/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=19|time_of_day=15:44:20|availability_status=DURATION_AND_TIME_OF_DAY_ONLY,AUTOMATED_REVIEW_UNREVIEWED,3685.376,3772.682,367,367,294,294,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,87.306,FALSE
2019:French Grand Prix:Race,d3acffc8eee9d2d3fb710403,train,ALB,SAI,19,20,ALB:10;SAI:9,ALB:9;SAI:10,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:43:13.887000+00:00,2019-06-23T13:44:49.709000+00:00,22.247,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/ALB/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/SAI/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=19|time_of_day=15:44:20|availability_status=DURATION_AND_TIME_OF_DAY_ONLY,AUTOMATED_REVIEW_UNREVIEWED,3793.681,3889.503,401,401,322,322,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,95.822,FALSE
2019:French Grand Prix:Race,1459469c8404df366947605c,train,MAG,RUS,23,24,MAG:19;RUS:18,MAG:18;RUS:19,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:50:18.336000+00:00,2019-06-23T13:51:55.900000+00:00,1.566,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/MAG/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RUS/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:48:51+00:00|category=Flag|scope=Sector|sector=2.0|message=DOUBLE YELLOW IN TRACK SECTOR 2;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:49:01+00:00|category=Flag|scope=Sector|sector=2.0|message=CLEAR IN TRACK SECTOR 2;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:49:51+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:49:50,AUTOMATED_REVIEW_UNREVIEWED,4218.13,4315.694,410,410,328,328,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,97.564,FALSE
2019:French Grand Prix:Race,f028dfb8fa8a46fef79715f0,train,BOT,VET,24,25,BOT:3;VET:2,BOT:2;VET:5,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:50:39.592000+00:00,2019-06-23T13:52:09.923000+00:00,14.852,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/BOT/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/VET/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=25|time_of_day=15:53:36|availability_status=DURATION_AND_TIME_OF_DAY_ONLY,AUTOMATED_REVIEW_UNREVIEWED,4239.386,4329.717,379,379,304,304,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,90.331,FALSE
2019:French Grand Prix:Race,852b54ca2e4c108d425f339c,train,GAS,GRO,27,28,GAS:14;GRO:13,GAS:13;GRO:14,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:56:20.955000+00:00,2019-06-23T13:57:57.481000+00:00,3.651,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/GRO/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:56:04+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:56:03;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:56:31+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:56:31;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:58:22+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:58:22,AUTOMATED_REVIEW_UNREVIEWED,4580.749,4677.275,407,407,325,325,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,96.526,FALSE
2019:French Grand Prix:Race,6a9f04da05b6c4c785024bff,train,ALB,GIO,28,29,ALB:17;GIO:16,ALB:16;GIO:17,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T13:58:13.277000+00:00,2019-06-23T13:59:49.246000+00:00,1.639,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",UNRESOLVED,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/ALB/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/GIO/laptimes.json || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:58:22+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:58:22;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:58:41+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:58:40;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T13:59:09+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:59:08,AUTOMATED_REVIEW_UNREVIEWED,4693.071,4789.04,403,403,323,323,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,95.969,FALSE
2019:French Grand Prix:Race,6ff7b41d2fbdf9ecbf2882fc,train,HUL,RAI,30,31,HUL:7;RAI:6,HUL:6;RAI:11,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T14:00:48.634000+00:00,2019-06-23T14:02:24.438000+00:00,1.567,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/HUL/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RAI/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=31|time_of_day=16:03:51|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T14:00:30+00:00|category=Other|scope=|sector=|message=TURN 8 INCIDENT INVOLVING CARS 3 (RIC) AND 8 (GRO) NOTED,AUTOMATED_REVIEW_UNREVIEWED,4848.428,4944.232,404,404,322,322,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,95.804,FALSE
2019:French Grand Prix:Race,e52a8fcdb484a24548844d78,train,KUB,RUS,32,33,KUB:20;RUS:19,KUB:19;RUS:20,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T14:05:34.245000+00:00,2019-06-23T14:07:05.614000+00:00,12.938,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/KUB/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/RUS/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=33|time_of_day=16:08:33|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T14:05:31+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:05:30;source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T14:06:00+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:05:59,AUTOMATED_REVIEW_UNREVIEWED,5134.039,5225.408,383,383,308,308,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,91.369,FALSE
2019:French Grand Prix:Race,0e168a023926c1ee7b0cd7a7,train,SAI,STR,38,39,SAI:7;STR:6,SAI:6;STR:13,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2019-06-23T14:13:52.015000+00:00,2019-06-23T14:15:23.966000+00:00,9.722,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",OTHER_POSITION_CHANGE,https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/SAI/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/STR/laptimes.json || source_url=https://api.jolpi.ca/ergast/f1/2019/8/pitstops.json?limit=1000|lap=39|time_of_day=16:16:51|availability_status=DURATION_AND_TIME_OF_DAY_ONLY || source_url=https://raw.githubusercontent.com/TracingInsights/2019/38741496a2d3736954069c3301e33737ffb3d777/French%20Grand%20Prix/Race/rcm.json|source_time_utc=2019-06-23T14:13:58+00:00|category=Flag|scope=Driver|sector=|message=WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:13:57,AUTOMATED_REVIEW_UNREVIEWED,5631.809,5723.76,387,387,310,310,BOTH_STREAMS_HAVE_TIMESTAMPED_SAMPLES,91.951,FALSE
